2445667
2505584
2049917
1460958
2429125
1409333
2421750
1359875
2029709
1279833
1329250
1691625
2151583
1252166
2676375
2212958
4918292
2156166
2758625
2749542
3397083
1828375
1403667
1759333
2521375
1175000
4694708
2068750
3233459
3001250
1366917
1991625
2303166
1271459
2509125
1742333
3277792
1627792
1129708
1831125
