2268916
1286417
2880875
2566209
7640458
935083
2676417
1857792
2821542
2503708
1172792
2755666
1005292
2236083
3984708
4240875
6206417
3369709
2444000
2015208
3303375
3495583
2966542
2179417
2053000
2955708
2424250
2103417
2429583
1988500
1174500
1579083
2850708
1664667
1180333
1560250
979292
2078291
1965042
1013375
